Date,Open,High,Low,Close,Volume,Adj Close,EMA5,EMA10,EMA20,EMA60,EMA120
2/17/09,346.51,347.09,339.69,342.66,5680400,342.66,355.988,356.716,340.5315,313.328,349.0955833
2/13/09,362.19,362.99,355.23,357.68,4146700,357.68,363.21,356.507,338.382,312.574,350.2651667
2/12/09,353.16,363.62,351.48,363.05,5550300,363.05,365.93,354.592,335.4475,311.6146667,351.37275
2/11/09,358.95,365,353,358.04,5231600,358.04,364.064,352.619,332.3435,310.7308333,352.40175
2/10/09,375.98,377.5,357.89,358.51,7103700,358.51,361.056,351.682,330.1575,309.9648333,353.45975
2/9/09,371.28,381,367.3,378.77,4977300,378.77,357.444,348.979,327.8665,308.8396667,354.5596667
2/6/09,356.46,373.81,355.44,371.28,7038100,371.28,349.804,343.489,324.6815,307.7178333,355.55575
2/5/09,340.91,355.38,337,353.72,7264400,353.72,343.254,338.831,322.377,306.8428333,356.713
2/4/09,340.07,354.44,339.17,343,6817400,343,341.174,334.109,320.7915,306.4665,357.97775
2/3/09,342.57,343,333.83,340.45,6556500,340.45,342.308,330.117,320.3445,306.2701667,359.2863333
2/2/09,334.29,345,332,340.57,5206900,340.57,340.514,324.347,319.7245,306.3,360.6376667
1/30/09,344.69,348.8,336,338.53,4672000,338.53,337.174,320.257,318.762,306.7395,361.97325
1/29/09,344.54,345.05,340.11,343.32,7283800,343.32,334.408,316.303,317.218,306.8721667,363.27725
1/28/09,337.98,352.33,336.31,348.67,7691400,348.67,327.044,312.068,315.2075,307.1395,364.4089167
1/27/09,326.45,333.87,324.27,331.48,4927300,331.48,317.926,308.633,312.645,307.3231667,365.5561667
1/26/09,324.85,328,320.56,323.87,4610700,323.87,308.18,306.754,311.089,307.7651667,366.7925833
1/23/09,309.27,331.96,304.22,324.7,10732800,324.7,303.34,305.874,310.043,308.5131667,367.952
1/22/09,298.04,309.35,295.15,306.5,8267000,306.5,298.198,305.923,308.709,308.593,369.145
1/21/09,288.35,303.5,288.35,303.08,4924500,303.08,297.092,307.474,308.2395,309.1395,370.53875
1/20/09,299.14,299.5,282.75,282.75,5048200,282.75,299.34,310.572,308.594,309.9601667,372.0355833
1/16/09,305.02,308.25,295.7,299.67,5224400,299.67,305.328,315.102,309.9705,311.1755,373.70525
1/15/09,297.57,303.58,286.79,298.99,5934500,298.99,308.408,317.267,310.749,312.2268333,375.184
1/14/09,310,313.8,297.75,300.97,5467900,300.97,313.648,318.133,312.0635,313.5656667,376.79225
1/13/09,311.77,320.6,310.39,314.32,4432500,314.32,317.856,318.347,312.5485,314.7585,378.2476667
1/12/09,316.31,318.95,310.23,312.69,3304300,312.69,321.804,316.657,312.6205,315.4035,379.7051667
1/9/09,327.5,327.5,313.4,315.07,4340500,315.07,324.876,315.424,311.997,315.8448333,381.0753333
1/8/09,318.28,325.19,317.34,325.19,3600700,325.19,326.126,314.212,311.6845,316.6388333,382.3564167
1/7/09,328.32,330.91,318.75,322.01,4494500,322.01,322.618,311.495,310.7235,317.5693333,383.6575
1/6/09,332.98,340.8,326.39,334.06,6425200,334.06,318.838,309.005,309.7285,317.7358333,385.4194167
1/5/09,321,331.24,315,328.05,4889000,328.05,311.51,306.616,307.225,317.6511667,387.0989167
1/2/09,308.6,321.82,305.5,321.32,3610500,321.32,305.972,304.839,304.5395,317.8188333,388.6659167
12/31/08,304.2,311,302.61,307.65,2886800,307.65,302.298,304.231,302.445,318.2303333,390.3350833
12/30/08,300.8,306.81,298.71,303.11,3843500,303.11,300.372,305.994,300.818,319.2896667,392.2196667
12/29/08,300.22,301.38,291.58,297.42,3701900,297.42,299.172,306.75,298.962,320.6863333,394.1985
12/26/08,304.07,305.26,298.31,300.36,1959100,300.36,301.722,308.584,298.739,322.2375,396.2329167
12/24/08,301.48,306.34,298.38,302.95,1921500,302.95,303.706,308.57,298.3255,324.0935,398.351
12/23/08,300.43,303.31,296.67,298.02,3777700,298.02,306.164,309.157,297.2805,325.7196667,400.359
12/22/08,308.56,309.5,290.63,297.11,3917600,297.11,311.616,309.952,295.2515,327.1026667,402.3505
12/19/08,310.99,317.79,309,310.17,5612600,310.17,314.328,310.452,293.5175,329.3348333,404.2665833
12/18/08,316.7,320.35,309.11,310.28,4763500,310.28,315.446,307.834,290.987,331.492,406.1379167
12/17/08,318.64,322.13,312.42,315.24,5789700,315.24,313.434,304.24,289.482,333.5725,407.9390833
12/16/08,314.52,329.5,311.27,325.28,7059600,325.28,312.15,300.659,288.591,335.473,409.7126667
12/15/08,314.01,318.49,305.11,310.67,6737900,310.67,308.288,295.642,287.333,337.2206667,411.4088333
12/12/08,295.71,316.47,294,315.76,5722100,315.76,306.576,291.174,287.3005,339.5286667,413.4115833
12/11/08,304.17,312.88,297.8,300.22,6179200,300.22,300.222,288.894,287.1165,341.584,415.2994167
12/10/08,309.24,314.9,304.51,308.82,5237000,308.82,295.046,288.081,286.6555,343.4885,417.341
12/9/08,297.69,318,297.01,305.97,6889900,305.97,289.168,285.404,286.7875,345.7236667,419.3210833
12/8/08,289.99,309.44,282,302.11,8144300,302.11,282.996,280.551,287.428,347.8551667,421.4396667
12/5/08,271.02,284.24,264.02,283.99,6521200,283.99,275.772,276.583,288.8795,350.1143333,423.6085833
12/4/08,276.53,283.49,268.77,274.34,4886600,274.34,277.566,274.14,291.241,352.6103333,425.9875
12/3/08,269.85,281.36,265.34,279.43,5904800,279.43,281.116,274.724,294.636,354.9406667,428.47475
12/2/08,269.73,277.78,262.58,275.11,5839700,275.11,281.64,276.523,299.0115,357.2611667,430.90875
12/1/08,286.68,287.38,265.98,265.99,5711200,265.99,278.106,279.024,302.5805,359.6751667,433.2240833
11/28/08,290.58,296.45,288.28,292.96,2565500,292.96,277.394,283.427,307.249,362.6461667,435.5508333
11/26/08,280.28,295.46,276.2,292.09,6356600,292.09,270.714,285.339,310.5855,365.2678333,437.7275833
11/25/08,268.68,286.66,267.32,282.05,10771200,282.05,268.332,285.23,313.881,368.1398333,439.9424167
11/24/08,269.26,269.95,249.01,257.44,10054700,257.44,271.406,288.171,318.216,371.1931667,442.317
11/21/08,262.51,269.37,247.3,262.43,10244500,262.43,279.942,294.305,321.8185,374.624,445.0575
11/20/08,274.89,282.94,259.04,259.56,9779400,259.56,289.46,301.176,325.6615,378.1465,447.6390833
11/19/08,295.39,300.19,278.58,280.18,7834600,280.18,299.964,308.342,330.2995,381.6301667,450.2035833
11/18/08,301.57,303.73,285.35,297.42,8346100,297.42,302.128,314.548,334.074,384.8631667,452.6604167
11/17/08,303,310.16,297.95,300.12,7543800,300.12,304.936,321.5,337.3405,387.9563333,455.0635833
11/14/08,303.25,324.99,302.56,310.02,9517100,310.02,308.668,326.137,341.3005,391.1308333,457.4209167
11/13/08,291.77,313,280,312.08,13234700,312.08,312.892,331.071,344.4265,394.0726667,459.57275
11/12/08,302.05,312.49,287.76,291,10051100,291,316.72,335.832,346.4735,396.9546667,461.64625
11/11/08,308.69,316.3,300.52,311.46,10146600,311.46,326.968,342.532,348.882,400.2796667,463.75975
11/10/08,328,329.44,309.47,318.78,8080100,318.78,338.064,348.261,351.4445,403.3936667,465.7430833
11/7/08,333.12,341.15,325.33,331.14,4681300,331.14,343.606,349.332,354.5565,406.5831667,467.6698333
11/6/08,339.97,344.42,325.81,331.22,8574800,331.22,349.25,350.147,354.5995,409.489,469.732
11/5/08,362.15,368.88,341.31,342.24,6946500,342.24,354.944,352.257,354.4875,412.3025,471.7845
11/4/08,353.44,372.36,345.5,366.94,7349900,366.94,358.096,353.6,354.281,414.9753333,473.7664167
11/3/08,357.58,362.99,341.43,346.49,5954500,346.49,358.458,353.181,353.2345,417.207,475.55025
10/31/08,356.16,371.96,354.27,359.36,7423300,359.36,355.058,356.464,354.4705,419.6823333,477.4653333
10/30/08,368.46,372,358.37,359.69,7988900,359.69,351.044,357.782,355.848,421.6783333,479.329
10/29/08,365.79,371,352.37,358,9756600,358,349.57,357.115,357.388,423.7891667,481.2060833
10/28/08,339.05,369.31,328.51,368.75,8105400,368.75,349.104,355.232,360.074,425.82,482.9994167
10/27/08,334.81,343,325.6,329.49,6200700,329.49,347.904,354.628,361.6625,427.3908333,484.7849167
10/24/08,326.47,350.47,324.74,339.29,7359000,339.29,357.87,359.781,364.238,429.697,486.8641667
10/23/08,353.65,358,337.99,352.32,6478900,352.32,364.52,359.052,368.8255,431.938,488.9230833
10/22/08,356.99,369.69,344,355.67,6560000,355.67,364.66,356.718,373.1895,434.111,490.9445833
10/21/08,372.39,383.78,362,362.75,5782000,362.75,361.36,354.962,377.1615,436.235,492.82475
10/20/08,379.75,380.98,359.59,379.32,6753400,379.32,361.352,353.288,380.4875,438.1411667,494.7441667
10/17/08,378.96,386,363.55,372.54,14249200,372.54,361.692,352.477,383.0285,440.0188333,496.3689167
10/16/08,332.76,356.5,309.44,353.02,16239700,353.02,353.584,353.914,386.859,441.7368333,497.9183333
10/15/08,354.65,359,338.83,339.17,6721400,339.17,348.776,357.661,391.162,444.0068333,499.5775
10/14/08,393.53,394.5,357,362.71,7784800,362.71,348.564,364.916,394.928,446.3058333,501.2849167
10/13/08,355.79,381.95,345.75,381.02,8905500,381.02,345.224,368.697,398.939,448.074,502.7876667
10/10/08,313.16,341.89,310.3,332,10597800,332,343.262,368.695,401.581,449.7456667,504.1665833
10/9/08,344.52,348.57,321.67,328.98,8075000,328.98,354.244,378.599,406.864,453.103,506.0249167
10/8/08,330.16,358.99,326.11,338.11,11826400,338.11,366.546,389.661,412.1025,456.5466667,507.765
10/7/08,373.33,374.98,345.37,346.01,11054400,346.01,381.268,399.361,415.905,459.513,509.4425
10/6/08,373.98,375.99,357.16,371.21,11220600,371.21,392.17,407.687,419.5375,462.4398333,510.30525
10/3/08,397.35,412.5,383.07,386.91,7992900,386.91,394.128,413.58,421.9745,465.1496667,511.00375
10/2/08,409.79,409.98,386,390.49,5984900,390.49,402.954,419.804,424.8415,467.7106667,511.5031667
10/1/08,411.15,416.98,403.1,411.72,6234800,411.72,412.776,424.663,427.83,470.2283333,512.0129167
9/30/08,395.98,425.08,392.32,400.52,3086300,400.52,417.454,424.94,430.4645,472.6085,512.394
9/29/08,419.51,423.51,380.71,381,10762900,381,423.204,429.181,433.701,474.9983333,512.9653333
9/26/08,428,437.16,421.03,431.04,5292500,431.04,433.032,434.467,437.8155,477.5983333,513.6585833
9/25/08,438.84,450,435.98,439.6,5020300,439.6,436.654,435.129,439.9525,479.1983333,513.965
9/24/08,430.34,445,430.11,435.11,4242000,435.11,436.55,434.544,441.4015,480.7838333,514.2751667
9/23/08,433.25,440.79,425.72,429.27,5204200,429.27,432.426,432.449,443.354,482.3056667,514.575
9/22/08,454.13,454.13,429,430.14,4407300,430.14,435.158,431.388,446.041,483.9523333,514.7904167
9/19/08,461,462.07,443.28,449.15,10006000,449.15,435.902,430.369,449.0635,485.597,515.08675
9/18/08,422.64,439.18,410.5,439.08,8589400,439.08,433.604,429.879,450.9325,487.2945,515.22475
9/17/08,438.48,439.14,413.44,414.49,9126900,414.49,432.538,430.997,453.2285,489.0148333,515.2363333
9/16/08,425.96,449.28,425.49,442.93,6990700,442.93,432.472,435.989,457.029,491.1935,515.4329167
9/15/08,424,441.97,423.71,433.86,6567400,433.86,427.618,438.221,459.7975,492.9185,515.4425
9/12/08,430.21,441.99,429,437.66,6028000,437.66,424.836,441.164,463.612,495.0241667,515.64525
9/11/08,408.35,435.09,406.38,433.75,6471400,433.75,426.154,444.776,467.0035,497.1028333,515.7545833
9/10/08,424.47,424.48,409.68,414.16,6226800,414.16,429.456,448.259,470.3175,499.3646667,515.978
9/9/08,423.17,432.38,415,418.66,7229600,418.66,439.506,454.259,474.74,502.0088333,516.1395833
9/8/08,452.02,452.94,417.55,419.95,9017900,419.95,448.824,460.694,478.849,504.5563333,516.25075
9/5/08,445.49,452.46,440.08,444.25,4534300,444.25,457.492,467.758,482.602,506.773,516.4108333
9/4/08,460,463.24,449.4,450.26,4848500,450.26,463.398,471.986,484.3455,508.4555,516.2076667
9/3/08,468.73,474.29,459.58,464.41,4314600,464.41,467.062,475.46,486.1495,510.1873333,516.1048333
9/2/08,476.77,482.18,461.42,465.25,6111500,465.25,469.012,478.069,486.9215,511.745,515.9265
8/29/08,469.75,471.01,462.33,463.29,3848200,463.29,472.564,481.374,486.809,513.4408333,515.7175833
8/28/08,472.49,476.45,470.33,473.78,3029700,473.78,478.024,486.06,487.0375,515.491,515.5221667
8/27/08,473.73,474.83,464.84,468.58,4387100,468.58,480.574,489.231,487.036,517.1316667,515.0208333
8/26/08,483.46,483.46,470.59,474.16,3308200,474.16,483.858,492.376,487.742,518.777,514.72725
8/25/08,486.11,497,481.5,483.01,2014300,483.01,487.126,495.221,488.1895,520.4576667,514.38175
8/22/08,491.5,494.88,489.48,490.59,2297200,490.59,490.184,497.004,487.895,522.1708333,514.0875
8/21/08,482.92,489.9,479.27,486.53,3514100,486.53,494.096,497.446,487.9645,523.711,513.70425
8/20/08,494.72,496.69,482.57,485,3982100,485,497.888,496.705,487.419,525.0728333,513.4583333
8/19/08,490.43,498.28,486.63,490.5,3046500,490.5,500.894,496.839,487.63,526.3378333,513.3431667
8/18/08,509.84,510,495.51,498.3,3333900,498.3,503.316,495.774,486.9605,527.2398333,513.21725
8/15/08,506.99,510.66,505.5,510.15,3545700,510.15,503.824,492.244,485.4855,528.0925,513.00525
8/14/08,497.7,507.61,496.29,505.49,2918600,505.49,500.796,488.015,484.044,528.7565,512.62225
8/13/08,501.6,503.54,493.88,500.03,3625500,500.03,495.522,484.841,485.4415,529.975,512.4635
8/12/08,502,506.13,498,502.61,2755700,502.61,492.784,483.108,487.22,531.2665,512.52825
8/11/08,492.47,508.88,491.78,500.84,4239300,500.84,488.232,481.158,487.894,532.5575,512.5303333
8/8/08,480.15,495.75,475.69,495.01,3739300,495.01,480.664,478.786,488.933,533.8935,512.5983333
8/7/08,482,484,476.41,479.12,2773800,479.12,475.234,478.483,490.8725,535.2483333,512.7145
8/6/08,478.37,489.77,472.51,486.34,3375800,486.34,474.16,478.133,493.945,536.9796667,513.1355
8/5/08,467.59,480.08,466.33,479.85,3584500,479.85,473.432,478.421,496.7055,538.623,513.5180833
8/4/08,468.12,473.01,461.9,463,2487000,463,474.084,478.147,500.4395,540.1788333,513.9745
8/1/08,472.51,473.22,462.5,467.86,3007900,467.86,476.908,478.727,504.485,542.179,514.4335833
7/31/08,474.56,480.89,471.44,473.75,2865100,473.75,481.732,480.073,507.942,544.0313333,514.87775
7/30/08,485.5,486.02,472.81,482.7,3490700,482.7,482.106,486.042,510.6065,545.9081667,515.2355833
7/29/08,479.3,487.26,478,483.11,2802800,483.11,483.41,491.332,513.208,547.7781667,515.421
7/28/08,492.09,492.09,475.13,477.12,3160000,477.12,482.21,494.63,515.3735,549.4145,515.576
7/25/08,486.49,493.13,481.5,491.98,3183500,491.98,480.546,499.08,517.921,551.3471667,515.8233333
7/24/08,496.7,496.87,475.62,475.62,3540900,475.62,478.414,503.262,519.763,552.719,515.8520833
7/23/08,481.61,497.23,478.1,489.22,4894100,489.22,489.978,509.757,523.532,554.0998333,516.18775
7/22/08,466.72,480.25,465.6,477.11,4691500,477.11,499.254,514.99,526.186,555.1481667,516.8134167
7/21/08,480.88,484.09,465.7,468.8,5901500,468.8,507.05,522.732,529.591,556.264,517.4064167
7/18/08,498.35,498.98,478.19,481.32,11292400,481.32,517.614,530.243,533.4725,557.5013333,518.0874167
7/17/08,534.16,537.05,524.5,533.44,8787400,533.44,528.11,535.811,537.4165,558.5875,518.7095833
7/16/08,514.04,536.5,510.6,535.6,4742200,535.6,529.536,535.171,538.8635,558.9468333,518.98425
7/15/08,516.28,527.5,501.1,516.09,6071000,516.09,530.726,535.084,540.5565,558.9833333,519.3083333
7/14/08,539,540.06,515.45,521.62,4424800,521.62,538.414,536.117,543.3925,559.372,519.5794167
7/11/08,536.5,539.5,519.43,533.8,4981400,533.8,542.872,536.762,545.887,558.1706667,520.1021667
7/10/08,545,549.5,530.72,540.57,4331700,540.57,543.512,536.264,546.8445,556.8578333,520.6559167
7/9/08,550.76,555.68,540.73,541.55,4154000,541.55,540.806,537.307,547.076,555.2956667,521.15775
7/8/08,545.99,555.19,540,554.53,4932400,554.53,539.442,537.382,547.707,553.7975,521.77775
7/7/08,542.3,549,535.6,543.91,4255200,543.91,533.82,536.45,547.874,552.1795,522.4704167
7/3/08,530.88,539.23,527.5,537,2400500,537,530.652,536.702,549.0285,550.9323333,523.3863333
7/2/08,536.51,540.38,526.06,527.04,4223000,527.04,529.016,539.022,551.4935,549.7188333,524.2300833
7/1/08,519.58,536.72,517,534.73,4959900,534.73,533.808,542.556,553.7525,548.7316667,525.2275
6/30/08,532.47,538,523.06,526.42,3765300,526.42,535.322,546.029,555.381,547.7665,526.21475
6/27/08,527.68,530,515.09,528.07,5447500,528.07,539.08,550.668,557.81,546.8443333,527.0919167
6/26/08,544.1,544.93,528.26,528.82,5659500,528.82,542.752,555.012,560.6965,545.6285,528.10175
6/25/08,544.97,557.8,543.67,551,4122200,551,549.028,557.425,563.4055,544.5765,529.1699167
6/24/08,545.14,551.19,535.1,542.3,4672600,542.3,551.304,556.845,564.2675,543.155,530.2893333
6/23/08,545.36,553.15,542.02,545.21,3635900,545.21,556.736,558.032,565.1975,541.4578333,531.4800833
6/20/08,556.98,556.98,544.51,546.43,5983100,546.43,562.256,559.298,565.168,539.6723333,532.699
6/19/08,555.35,563.78,550.81,560.2,5683100,560.2,567.272,561.355,565.3195,537.9665,533.9998333
6/18/08,564.51,568.99,559.16,562.38,3381200,562.38,565.822,563.965,564.809,536.2663333,535.171
6/17/08,576.35,578.07,568.38,569.46,3462900,569.46,562.386,564.949,565.62,534.4063333,536.4081667
6/16/08,566.5,579.1,566.5,572.81,3542800,572.81,559.328,564.733,566.023,532.5913333,537.5020833
6/13/08,561.49,575.7,561.34,571.51,6184400,571.51,556.34,564.952,566.386,530.2703333,538.5344167
6/12/08,548.76,558,546.88,552.95,5491600,552.95,555.438,566.381,566.8605,527.9451667,539.51925
6/11/08,556.24,557.34,544.46,545.2,3812900,545.2,562.108,569.386,568.028,526.0486667,540.5560833
6/10/08,549.56,558.82,546.78,554.17,3657400,554.17,567.512,571.69,569.918,523.9598333,541.624
6/9/08,568.06,570,545.4,557.87,5288300,557.87,570.138,572.363,571.4565,522.0223333,542.5828333
6/6/08,579.75,580.72,567,567,4734500,567,573.564,571.038,572.223,520.108,543.6835833
6/5/08,577.08,588.04,576.21,586.3,3916700,586.3,577.324,569.284,573.0235,517.9943333,544.7423333
6/4/08,565.33,578,564.55,572.22,3363200,572.22,576.664,565.653,572.6585,515.5533333,545.6844167
6/3/08,576.5,580.5,560.61,567.3,4305300,567.3,575.868,566.291,573.3655,512.91,546.7425833
6/2/08,582.5,583.89,571.27,575,3674200,575,574.588,567.313,574.7455,510.6775,548.0019167
5/30/08,583.47,589.92,581.3,585.8,3225200,585.8,568.512,567.82,575.06,508.3058333,549.1675
5/29/08,574.79,585.88,573.2,583,4845000,583,561.244,567.34,575.424,506.0041667,550.2463333
5/28/08,567.94,571.49,561.1,568.24,4050400,568.24,554.642,566.67,574.9885,503.6975,551.2089167
5/27/08,544.96,562.6,543.85,560.9,3865500,560.9,556.714,568.146,574.5,501.8438333,552.1749167
5/23/08,546.96,553,537.81,544.62,4431500,544.62,560.038,570.55,574.061,500.3485,553.1801667
5/22/08,551.95,554.21,540.25,549.46,5076300,549.46,567.128,573.408,574.033,499.1946667,554.4166667
5/21/08,578.52,581.41,547.89,549.99,6468100,549.99,573.436,576.763,573.712,497.918,555.6461667
5/20/08,574.63,582.48,572.91,578.6,3313600,578.6,578.698,579.664,573.537,496.488,556.83175
5/19/08,578.55,588.88,573.52,577.52,5604500,577.52,579.578,580.44,572.357,494.952,557.6231667
5/16/08,581.43,584.68,578.32,580.07,4274100,580.07,581.062,582.178,570.3705,493.79,558.3605
5/15/08,579,582.95,575.61,581,4342700,581,579.688,582.3,568.3375,492.5031667,559.16575
5/14/08,586.49,591.19,575.25,576.3,4375800,576.3,580.09,583.508,561.7645,491.3031667,559.8284167
5/13/08,586.23,587.95,578.55,583,5163500,583,580.63,583.307,555.701,490.1806667,560.4304167
5/12/08,574.75,586.75,568.91,584.94,4863900,584.94,581.302,580.854,548.893,489.2913333,560.7875
5/9/08,579,585,571.3,573.2,4484900,573.2,583.294,577.572,542.229,488.4131667,561.19325
5/8/08,586.2,589.3,578.91,583.01,5122900,583.01,584.912,574.658,536.4415,487.7701667,561.6636667
5/7/08,590.27,599.49,576.43,579,6613000,579,586.926,570.661,530.745,486.6881667,562.1525833
5/6/08,591,592,583,586.36,4629300,586.36,585.984,567.41,525.0045,485.7241667,562.8321667
5/5/08,598.86,599,587.13,594.9,6281000,594.9,580.406,564.274,519.077,484.563,563.2130833
5/2/08,598.49,602.45,579.3,581.29,6998800,581.29,571.85,558.563,513.173,483.0638333,563.7886667
5/1/08,578.31,594.93,576.97,593.08,6602800,593.08,564.404,554.375,507.663,481.7375,564.7265833
4/30/08,562.21,584.86,558.47,574.29,7903000,574.29,554.396,540.021,500.765,480.2995,565.8920833
4/29/08,550.83,563.4,550.01,558.47,4346000,558.47,548.836,528.095,495.3355,478.9851667,567.2879167
4/28/08,545.88,556.81,539,552.12,4008600,552.12,548.142,516.932,490.6975,478.2756667,568.6810833
4/25/08,549.02,553,542.73,544.06,4164400,544.06,545.276,506.886,485.115,478.4786667,570.0071667
4/24/08,551.29,554.49,540.02,543.04,4135100,543.04,544.346,498.225,479.816,478.5488333,571.3334167
4/23/08,557.94,559.31,540.95,546.49,4921500,546.49,525.646,490.829,474.868,478.6735,572.69975
4/22/08,537.57,560.83,537.56,555,7938500,555,507.354,482.599,470.453,478.8316667,573.9354167
4/21/08,539.39,542.59,530.29,537.79,7439700,537.79,485.722,473.88,465.242,479.0216667,574.9706667
4/18/08,535.21,547.7,524.77,539.41,18235600,539.41,468.496,467.783,461.3805,479.6333333,576.11075
4/17/08,455.63,459.37,446.52,449.54,13353000,449.54,452.104,460.951,456.0875,479.7868333,577.1865833
4/16/08,444.4,458.28,441,455.03,7630700,455.03,456.012,461.509,455.2105,482.0336667,579.07225
4/15/08,458.13,459.72,443.72,446.84,4577600,446.84,457.844,462.576,454.417,484.454,580.91175
4/14/08,457.16,457.45,450.15,451.66,3842600,451.66,462.038,464.463,453.0685,487.0198333,582.611
4/11/08,464.07,467.26,455.01,457.45,4169700,457.45,467.07,463.344,452.3815,489.758,584.21975
4/10/08,464.96,473.86,461.85,469.08,5072400,469.08,469.798,461.407,451.6595,492.7613333,585.7378333
4/9/08,469.13,472,457.54,464.19,6048100,464.19,467.006,458.907,450.2145,495.8403333,587.1078333
4/8/08,473.04,474.14,462.01,467.81,4547000,467.81,467.308,458.307,448.997,498.7413333,588.3729167
4/7/08,477.03,485.44,473.53,476.82,5943500,476.82,466.888,456.604,446.2875,501.7233333,589.6420833
4/4/08,457.01,477.83,456.2,471.09,5897200,471.09,459.618,454.978,444.114,504.663,590.9801667
4/3/08,461.73,463.29,448.13,455.12,6778400,455.12,453.016,451.224,442.1945,507.3395,592.23775
4/2/08,469.9,475.74,460.39,465.7,5999000,465.7,450.808,448.912,441.8235,510.575,593.6566667
4/1/08,447.74,466.5,446.87,465.71,6093100,465.71,449.306,446.258,440.7685,513.7633333,594.9023333
3/31/08,435.64,442.69,432.01,440.47,4446400,440.47,446.32,441.674,440.334,517.4236667,596.1015833
3/28/08,447.46,453.57,434.31,438.08,4376200,438.08,450.338,441.419,441.8695,521.5023333,597.3814167
3/27/08,446,448.61,440.49,444.08,5832200,444.08,449.432,441.912,443.735,525.7256667,598.556
3/26/08,452.59,462.87,449.29,458.19,5225700,458.19,447.016,441.522,445.174,530.0331667,599.7221667
3/25/08,457.46,457.47,446,450.78,5831600,450.78,443.21,439.687,445.474,534.0756667,600.7738333
3/24/08,438.43,465.78,437.72,460.56,6763500,460.56,437.028,435.971,447.257,538.41,601.8719167
3/20/08,427.32,435.7,417.5,433.55,9913400,433.55,432.5,433.25,449.619,542.4128333,602.7611667
3/19/08,441.11,447.5,431.67,432,6179000,432,434.392,433.165,453.0845,546.7985,603.8774167
3/18/08,428.98,440.84,425.53,439.16,7237200,439.16,436.028,434.735,456.9345,551.0933333,605.0120833
3/17/08,427.99,433.71,412.11,419.87,7888200,419.87,436.164,435.279,460.424,555.0635,606.0940833
3/14/08,442.98,449.34,430.62,437.92,6574400,437.92,434.914,438.994,465.9125,559.2881667,607.3286667
3/13/08,432.67,446.98,428.78,443.01,7726600,443.01,434,442.32,470.629,563.1433333,608.3468333
3/12/08,440.01,447.88,438.07,440.18,6651900,440.18,431.938,445.558,475.2095,567.2591667,609.262
3/11/08,425.26,440.15,424.65,439.84,8826900,439.84,433.442,448.826,479.105,571.4903333,610.1509167
3/10/08,428.83,431,413.04,413.62,7987600,413.62,434.394,451.261,483.171,575.8155,610.9461667
3/7/08,428.88,440,426.24,433.35,8071800,433.35,443.074,458.543,488.3245,580.5751667,611.8768333
3/6/08,447.69,453.3,431.18,432.7,7470100,432.7,450.64,465.988,491.9045,585.3263333,612.6718333
3/5/08,445.25,454.17,444,447.7,7436600,447.7,459.178,473.004,495.355,590.0291667,613.4391667
3/4/08,450.95,453.36,435.78,444.6,13621700,444.6,464.21,479.134,498.31,594.4885,614.06375
3/3/08,471.51,472.72,450.11,457.02,7554500,457.02,468.128,485.569,500.8515,598.7203333,614.7031667
2/29/08,471.87,479.74,464.65,471.18,9425400,471.18,474.012,492.831,503.7955,602.506,615.182
2/28/08,470.5,479.09,467.36,475.39,6586900,475.39,481.336,498.938,508.4515,606.0118333,615.5834167
2/27/08,460.13,475.49,459.64,472.86,10121900,472.86,486.83,504.861,512.0955,609.6386667,615.9845
2/26/08,461.2,466.47,446.85,464.19,23287300,464.19,494.058,509.384,515.9785,613.3743333,616.4423333
2/25/08,505.95,506.5,485.74,486.44,8372800,486.44,503.01,515.081,520.568,617.1755,616.9503333
2/22/08,502.06,509,497.55,507.8,5515900,507.8,511.65,518.106,524.566,620.2943333,617.1904167
2/21/08,512.85,513.21,499.5,502.86,5677800,502.86,516.54,517.821,527.9005,622.931,617.2204167
2/20/08,503.51,511.01,498.82,509,6662200,509,522.892,517.706,530.1885,625.8283333,617.3039167
2/19/08,534.94,535.06,506.5,508.95,6350400,508.95,524.71,517.486,533.956,628.3536667,617.28225
2/15/08,528.31,532.66,524.33,529.64,5240100,529.64,527.152,516.134,538.521,630.6801667,617.3181667
2/14/08,538.35,541.04,531,532.25,6476700,532.25,524.562,514.76,542.0785,632.2836667,617.1961667
2/13/08,522.5,534.99,518.69,534.62,6624700,534.62,519.102,517.965,546.2635,633.9733333,617.029
2/12/08,523.39,530.6,513.03,518.09,6662300,518.09,512.52,519.33,551.415,635.5571667,616.84675
2/11/08,520.52,523.71,513.4,521.16,5826000,521.16,510.262,522.573,558.2015,637.617,616.7510833
2/8/08,509.41,517.73,508.7,516.69,6828900,516.69,505.116,526.055,564.056,639.9401667,616.5574167
2/7/08,496.86,514.19,494.76,504.95,7928900,504.95,504.958,531.026,570.558,641.8631667,616.4186667
2/6/08,511.14,511.17,497.93,501.71,7636400,501.71,516.828,537.98,577.9705,644.5135,616.30675
2/5/08,489.43,509,488.52,506.8,11203300,506.8,526.14,542.671,584.469,647.7156667,616.2720833
2/4/08,509.07,512.78,492.55,495.43,13157100,495.43,534.884,550.426,591.5915,651.4846667,616.2870833
2/1/08,528.67,536.67,510,515.9,17600500,515.9,546.994,560.908,599.67,655.5906667,616.4543333
1/31/08,539.01,573,534.29,564.3,14871300,564.3,557.094,569.397,608.1415,659.0865,616.4530833
