Date,Open,High,Low,Close,Volume,Adj Close
20110614,508.15,514.08,506.99,508.37,2341500,508.37
20110613,510,510.2,502.17,504.73,2427300,504.73
20110610,514.08,516.69,509.29,509.51,2439900,509.51
20110609,520,520,515.64,516.73,1689100,516.73
20110608,516.53,521.24,515.78,519.17,1653400,519.17
20110607,522.89,524.63,518.99,519.03,1907600,519.03
20110606,523.54,526.82,519.25,521.06,1942100,521.06
20110603,522,527.6,521.5,523.08,1748500,523.08
20110602,527.57,530.3,522.48,528.06,2204500,528.06
20110601,528.04,533.2,525.31,525.6,2955900,525.6
20110531,525,529.05,523.5,529.02,2687300,529.02
20110527,518.48,521.79,516.3,520.9,1745800,520.9
20110526,517.7,522.12,515,518.13,2118500,518.13
20110525,519.67,522.77,517.25,519.67,1301600,519.67
20110524,520.37,523.96,518.15,518.26,1900000,518.26
20110523,516.6,520,513.4,518.39,2300000,518.39
20110520,531.8,531.99,523.13,524.03,2317500,524.03
20110519,532.73,536.54,529.72,531.25,2468700,531.25
20110518,529.54,530.33,525.7,529.81,1953200,529.81
20110517,515.43,531.22,515.03,530.46,3303600,530.46
20110516,526.31,527.27,516.4,518.42,2958200,518.42
20110513,534.61,535.92,529.05,529.55,2108700,529.55
20110512,535.24,536.94,530.91,535.05,1448300,535.05
20110511,540.14,543.55,533.69,535.45,2338800,535.45
20110510,540,544.43,537.54,542.66,2042900,542.66
20110509,535,538.49,531.1,537.68,1948700,537.68
20110506,538.15,541.46,535.18,535.3,2056100,535.3
20110505,533.86,539.42,531.5,534.27,1997800,534.27
20110504,535.17,539,533.02,535.79,2117000,535.79
20110503,537.13,542.01,529.63,533.89,2081500,533.89
20110502,545.7,545.73,537.12,538.56,2133700,538.56
20110429,540,544.1,538.51,544.1,4228500,544.1
20110428,538.06,539.25,534.08,537.97,2000000,537.97
20110427,538,538.11,534.35,537.76,2298400,537.76
20110426,526.52,537.44,525.21,532.82,3500000,532.82
20110425,525.25,527,522.01,525.05,1630800,525.05
20110421,527.49,528.28,522.39,525.1,2470100,525.1
20110420,525.9,526.82,521.39,525.73,3060000,525.73
20110419,529.95,530.88,520.9,521.53,2684100,521.53
20110418,526.42,527.66,519,526.84,5039800,526.84
20110415,545.29,545.75,530.06,530.7,14043700,530.7
20110414,575.19,579.45,572.1,578.51,5456300,578.51
20110413,575.51,577.6,571.75,576.28,2069400,576.28
20110412,575,576.91,568.05,570.61,2085600,570.61
20110411,576.2,578.1,573,577.37,1858200,577.37
20110408,584.89,584.89,578.06,578.16,1901800,578.16
20110407,575.73,580.64,574.19,580,2531500,580
20110406,572.18,575.16,568,574.18,2668300,574.18
20110405,581.08,581.49,565.68,569.09,6047500,569.09
20110404,593,594.74,583.1,587.68,2054500,587.68
20110401,588.76,595.19,588.76,591.8,2613200,591.8
20110331,583,588.16,581.74,586.76,2029400,586.76
20110330,584.38,585.5,580.58,581.84,1422300,581.84
20110329,576,581.89,573.01,581.73,1604800,581.73
20110328,582.07,584.99,574.71,575.36,2218400,575.36
20110325,586.88,586.91,579.24,579.74,2858400,579.74
20110324,585.43,588.39,578.8,586.89,2098700,586.89
20110323,575.19,582.45,572,582.16,1816200,582.16
20110322,577.27,579.23,572.51,577.32,1886900,577.32
20110321,570.22,579.8,569.02,576.5,3020900,576.5
20110318,564.64,567.99,559.74,561.06,3298600,561.06
20110317,564.48,569,560.54,561.36,2899300,561.36
20110316,568.01,569.79,551.28,557.1,3798500,557.1
20110315,557.5,571,555.5,569.56,4005600,569.56
20110314,572.8,578.29,568.02,569.99,2816100,569.99
20110311,578.22,580,573.33,576.71,3032000,576.71
20110310,585.44,586.62,579.45,580.3,3128100,580.3
20110309,591,594.51,585.75,591.77,2151000,591.77
20110308,592.93,597.98,590.2,592.31,2284900,592.31
20110307,600.55,603.69,587,591.66,3462700,591.66
20110304,608.33,608.98,600.2,600.62,3011000,600.62
20110303,606.38,611.49,605,609.56,1945300,609.56
20110302,599.8,606,595.19,600.79,2026700,600.79
20110301,617.78,619.22,599.3,600.76,3323200,600.76
20110228,610,616.49,608.01,613.4,2281500,613.4
20110225,611.86,614.72,609.5,610.04,1932400,610.04
20110224,611.39,613.09,601.35,608.82,2711700,608.82
20110223,610.33,614.7,604,611.32,2889600,611.32
20110222,620.03,624.93,607.77,610.21,3639900,610.21
20110218,626,631.18,624.18,630.08,3217900,630.08
20110217,621.25,627.25,620.28,625.26,1478800,625.26
20110216,625.63,626.5,622.1,624.22,1684000,624.22
20110215,627.32,630.09,623.1,624.15,2092000,624.15
20110214,623.34,629.64,620.04,628.15,2128000,628.15
20110211,613.79,625,613,624.5,2589900,624.5
20110210,613.9,617.5,611.56,616.44,2334400,616.44
20110209,616.87,619.45,612.34,616.5,1842500,616.5
20110208,614.93,619.63,614.51,618.38,1694900,618.38
20110207,610.16,618.39,609.21,614.29,1799600,614.29
20110204,610.15,611.44,606.61,610.98,1550800,610.98
20110203,609.48,611.45,606.13,610.15,1495100,610.15
20110202,611,614.34,607.53,612,1760700,612
20110201,604.49,613.35,603.11,611.04,2745300,611.04
20110131,603.6,604.47,595.55,600.36,2804900,600.36
20110128,619.07,620.36,599.76,600.99,4231100,600.99
20110127,617.89,619.7,613.25,616.79,2019200,616.79
20110126,620.33,622.49,615.28,616.5,2038100,616.5
20110125,608.2,620.69,606.52,619.91,3646800,619.91
20110124,607.57,612.49,601.23,611.08,4599200,611.08
20110121,639.58,641.73,611.36,611.83,8904400,611.83
20110120,632.21,634.08,623.29,626.77,5485800,626.77
20110119,642.12,642.96,629.66,631.75,3406100,631.75
20110118,626.06,641.99,625.27,639.63,3617000,639.63
20110114,617.4,624.27,617.08,624.18,2365600,624.18
20110113,616.97,619.67,614.16,616.69,1334000,616.69
20110112,619.35,619.35,614.77,616.87,1632700,616.87
20110111,617.71,618.8,614.5,616.01,1439300,616.01
20110110,614.8,615.39,608.56,614.21,1579200,614.21
20110107,615.91,618.25,610.13,616.44,2101200,616.44
20110106,610.68,618.43,610.05,613.5,2057800,613.5
20110105,600.07,610.33,600.05,609.07,2532300,609.07
20110104,605.62,606.18,600.12,602.12,1824500,602.12
20110103,596.48,605.59,596.48,604.35,2365200,604.35
20101231,596.74,598.42,592.03,593.97,1539300,593.97
20101230,598,601.33,597.39,598.86,989500,598.86
20101229,602,602.41,598.92,601,1019200,601
20101228,602.05,603.87,598.01,598.92,1064800,598.92
20101227,602.74,603.78,599.5,602.38,1208100,602.38
20101223,605.34,606,602.03,604.23,1110800,604.23
20101222,604,607,603.28,605.49,1207500,605.49
20101221,598.57,604.72,597.61,603.07,1879500,603.07
20101220,594.65,597.88,588.66,595.06,1973300,595.06
20101217,591,592.56,587.67,590.8,3087100,590.8
20101216,592.85,593.77,588.07,591.71,1596900,591.71
20101215,594.2,596.45,589.15,590.3,2167700,590.3
20101214,597.09,598.29,592.48,594.91,1643300,594.91
20101213,597.12,603,594.09,594.62,2398500,594.62
20101210,593.14,593.99,590.29,592.21,1704700,592.21
20101209,593.88,595.58,589,591.5,1868900,591.5
20101208,591.97,592.52,583.69,590.54,1756900,590.54
20101207,591.27,593,586,587.14,3042200,587.14
20101206,580.57,582,576.61,578.36,2093800,578.36
20101203,569.45,576.48,568,573,2631200,573
20101202,568.66,573.33,565.35,571.82,2547900,571.82
20101201,563,571.57,562.4,564.35,3754100,564.35
20101130,574.32,574.32,553.31,555.71,7117400,555.71
20101129,589.17,589.8,579.95,582.11,2859700,582.11
20101126,590.46,592.98,587,590,1311100,590
20101124,587.31,596.6,587.05,594.97,2396400,594.97
20101123,587.01,589.01,578.2,583.01,2162600,583.01
20101122,587.47,593.44,582.75,591.22,2186600,591.22
20101119,597,597.89,590.34,590.83,2297500,590.83
20101118,589,599.98,588.56,596.56,2590000,596.56
20101117,585,589.5,581.37,583.55,2442500,583.55
20101116,592.76,597.89,583.45,583.72,3307400,583.72
20101115,603.08,604,594.05,595.47,3478900,595.47
20101112,613.99,616.9,601.21,603.29,3393000,603.29
20101111,619.7,619.85,614.21,617.19,2261600,617.19
20101110,622.08,623,617.51,622.88,2497000,622.88
20101109,630,630.85,620.51,624.82,2237200,624.82
20101108,624.02,629.49,623.13,626.77,2101300,626.77
20101105,623.18,625.49,621.11,625.08,1765700,625.08
20101104,624.64,629.92,622.1,624.27,3570800,624.27
20101103,617.5,621.83,613.5,620.18,3380500,620.18
20101102,618.67,620,614.58,615.6,1997600,615.6
20101101,615.73,620.66,611.21,615,3087100,615
20101029,617.07,619,612.99,613.7,2278300,613.7
20101028,620.05,621,613.3,618.58,2184300,618.58
20101027,615.77,620,612.33,616.47,2241900,616.47
20101026,613.1,621.23,611.03,618.6,2512900,618.6
20101025,615.59,624.74,614.97,616.5,3158400,616.5
20101022,611.92,614.82,610.05,612.53,2256100,612.53
20101021,611.51,616,606,611.99,2920500,611.99
20101020,608.14,617.38,607.5,607.98,3525100,607.98
20101019,608.85,614.82,602.86,607.83,4587900,607.83
20101018,600.55,619.69,600.55,617.71,7098200,617.71
20101015,599.27,601.64,591.6,601.45,14824800,601.45
20101014,544.18,545.25,537.11,540.93,6634100,540.93
20101013,547,547.49,542.33,543.3,3055600,543.3
20101012,540.12,545.99,537.79,541.39,3753600,541.39
20101011,538.48,544.6,537.17,538.84,2626300,538.84
20101008,532.77,537.6,527.62,536.35,2859200,536.35
20101007,536.21,537.2,529.14,530.01,2395800,530.01
20101006,539.26,539.95,529.94,534.35,2762300,534.35
20101005,528.38,540,526.55,538.23,3507100,538.23
20101004,524.95,528.25,518.85,522.35,1940500,522.35
20101001,530,530.62,523,525.62,2225000,525.62
20100930,529.16,531.87,518.92,525.79,3244100,525.79
20100929,527.85,532.94,524.71,527.69,2172200,527.69
20100928,533.48,533.59,518.45,527.17,3654700,527.17
20100927,528.85,536.85,528.85,530.41,3107400,530.41
20100924,521.74,527.83,518.26,527.29,3356900,527.29
20100923,514.61,519.69,511.3,513.48,2317400,513.48
20100922,512.86,517.78,511.68,516,2537100,516
20100921,509.68,519.98,508.91,513.46,4466300,513.46
20100920,492.5,510.41,492.06,508.28,4403500,508.28
20100917,483.75,491.2,481.18,490.15,5641600,490.15
20100916,479.95,482.45,479.41,481.06,1969500,481.06
20100915,479.95,481.89,478.5,480.64,2402800,480.64
20100914,482.01,484.75,480.08,480.43,2216500,480.43
20100913,480.9,484.35,479.53,482.27,2241500,482.27
20100910,479.02,479.79,475.08,476.14,1974300,476.14
20100909,477.83,480.4,470.58,476.18,2430600,476.18
20100908,465.19,472.5,464.51,470.58,2401800,470.58
20100907,464.5,467.59,463.02,464.4,1709900,464.4
20100903,470.52,471.88,467.44,470.3,2540400,470.3
20100902,462.84,464.43,460.31,463.18,1684200,463.18
20100901,454.98,464.94,452.5,460.33,3228300,460.33
20100831,450.11,454.87,448,450.02,1946800,450.02
20100830,459.15,459.76,452.42,452.69,1231400,452.69
20100827,452.56,459.99,447.65,458.83,2312400,458.83
20100826,456.06,457.26,450.44,450.98,1777000,450.98
20100825,450,457.81,450,454.62,2592100,454.62
20100824,457.7,458.37,450.92,451.39,2762700,451.39
20100823,461.5,468.25,457.73,464.07,2986200,464.07
20100820,467.97,471.59,461.02,462.02,3917600,462.02
20100819,481.01,482.51,467.25,467.97,3925000,467.97
20100818,490.44,490.87,481.55,482.15,2686400,482.15
20100817,488.53,494.7,486.03,490.52,1890700,490.52
20100816,483.68,489.87,480.5,485.59,1305000,485.59
20100813,489,491.19,486.01,486.35,1934700,486.35
20100812,483.94,494.75,482.51,492.01,2204600,492.01
20100811,497.73,498,491.5,491.74,2223000,491.74
20100810,502.35,506,498.57,503.71,2074000,503.71
20100809,502.25,505.5,501.36,505.35,1872200,505.35
20100806,505.4,505.74,496.05,500.22,3319500,500.22
20100805,505.89,508.6,503.56,508.1,2420400,508.1
20100804,492.18,507,491.05,506.32,3812500,506.32
20100803,490.5,492.46,486.76,489.83,1802300,489.83
20100802,488.99,493.28,486.94,490.41,1858700,490.41
20100730,479.65,487.36,479.14,484.85,2144100,484.85
20100729,485.95,488.88,479.33,484.99,2675500,484.99
20100728,494.94,495.25,482.67,484.35,2496000,484.35
20100727,490.58,497.5,490.17,492.63,2451200,492.63
20100726,489.09,490.75,484.88,488.97,1995200,488.97
20100723,480.77,490.59,480.01,490.06,2264400,490.06
20100722,483.23,488.98,482.48,484.81,2147700,484.81
20100721,484,485.7,475.43,477.5,3279600,477.5
20100720,461.03,482.99,460.6,481.59,4054500,481.59
20100719,461.01,469.65,457.52,466.18,4550300,466.18
20100716,469.12,470.56,459.52,459.61,7824800,459.61
20100715,491.73,494.7,482.68,494.02,4858200,494.02
20100714,489.88,493.83,486.46,491.34,3118000,491.34
20100713,482.25,492.99,480.28,489.2,3976300,489.2
20100712,472.37,479.44,471.08,475.83,3334400,475.83
20100709,471.96,473.26,462.78,467.49,4331500,467.49
20100708,453.55,457.33,449.66,456.56,2668900,456.56
20100707,438.31,451.29,435.38,450.2,3129700,450.2
20100706,444,447.67,433.63,436.07,2560100,436.07
20100702,441.62,442.28,436,436.55,1936000,436.55
20100701,445.29,448.4,433.63,439.49,3513600,439.49
20100630,454.96,457.83,444.72,444.95,3603200,444.95
20100629,463.44,464.55,451.12,454.26,3502100,454.26
20100628,472.59,477.55,469.01,472.08,1762300,472.08
20100625,477.06,477.65,470.56,472.68,2245200,472.68
20100624,479.66,482.75,473.26,475.1,1893600,475.1
20100623,486.89,486.89,478.16,482.05,2029100,482.05
20100622,489.9,496.6,485.73,486.25,2219700,486.25
20100621,499.9,500.97,484.89,488.56,2983500,488.56
20100618,502.51,503.47,498.13,500.03,2872900,500.03
20100617,503.45,505.87,496.69,500.08,1977300,500.08
20100616,496.17,504,496.11,501.27,2289300,501.27
20100615,483.08,500.4,482.18,497.99,4259600,497.99
20100614,494.48,494.5,483.19,483.19,2040400,483.19
20100611,482.5,488.71,481.62,488.5,1781700,488.5
20100610,480.37,488.5,475.84,487.01,2577900,487.01
20100609,487.22,488.88,472,474.02,2729000,474.02
20100608,487.85,488.84,477.54,484.78,2685100,484.78
20100607,499.06,500.91,483.15,485.52,3632700,485.52
20100604,499.72,509.25,496.7,498.72,3920300,498.72
20100603,495.11,508,494.7,505.6,3650700,505.6
20100602,486.68,493.87,481.46,493.37,2540800,493.37
20100601,480.43,491.06,480.12,482.37,2666800,482.37
20100528,492.74,493.45,483,485.63,2894800,485.63
20100527,484.95,492.31,481.05,490.46,2809100,490.46
20100526,482.07,489.76,475,475.47,3475600,475.47
20100525,468.15,477.45,464.01,477.07,3017400,477.07
20100524,480.73,489.79,476.8,477.16,4345600,477.16
20100521,469.06,485,464.4,472.05,9690800,472.05
20100520,485.07,485.58,473.8,475.01,4913300,475.01
20100519,496.26,499.44,487.74,494.43,3445700,494.43
20100518,510,510.97,497.07,498.37,2825500,498.37
20100517,506.78,508.36,498.35,507.97,2793800,507.97
20100514,509.77,510.99,496.25,507.53,4116000,507.53
20100513,516.5,522,510.37,510.88,3325800,510.88
20100512,512.04,512.04,502,505.39,3851800,505.39
20100511,515.67,519.88,508.22,509.05,3322600,509.05
20100510,513.97,522.82,512.6,521.65,4128000,521.65
20100507,499.97,505.32,481.33,493.14,5089000,493.14
20100506,508.75,517.52,460,498.67,5000100,498.67
20100505,500.98,515.72,500.47,509.76,4582200,509.76
20100504,526.52,526.74,504.21,506.37,6076300,506.37
20100503,526.5,532.92,525.08,530.6,1857800,530.6
20100430,531.13,537.68,525.44,525.7,2435400,525.7
20100429,533.37,536.5,526.67,532,3058900,532
20100428,532.1,534.83,521.03,529.19,3406100,529.19
20100427,528.95,538.33,527.23,529.06,3844700,529.06
20100426,544.97,544.99,529.21,531.64,4368800,531.64
20100423,547.25,549.32,542.27,544.99,2089400,544.99
20100422,552,552.5,543.35,547.06,3280700,547.06
20100421,556.46,560.25,552.16,554.3,2391500,554.3
20100420,554.17,559.66,551.06,555.04,2977400,555.04
20100419,548.75,553.99,545,550.1,3894000,550.1
20100416,563,568.81,549.63,550.15,12235500,550.15
20100415,592.17,597.84,588.29,595.3,6761800,595.3
20100414,590.06,592.34,584.01,589,3402700,589
20100413,572.53,588.88,571.13,586.77,3912300,586.77
20100412,567.35,574,566.22,572.73,2352400,572.73
20100409,567.49,568.77,564,566.22,2056600,566.22
20100408,563.32,569.85,560.05,567.49,1947500,567.49
20100407,567.3,568.75,561.86,563.54,2581000,563.54
20100406,569.46,570.89,565.4,568.22,2060100,568.22
20100405,570.9,574.88,569,571.01,1901500,571.01
20100401,571.35,573.45,565.55,568.8,2102700,568.8
20100331,565.05,569.74,562.81,567.12,3030800,567.12
20100330,562.83,567.63,560.28,566.71,1977900,566.71
20100329,563,564.72,560.57,562.45,3104500,562.45
20100326,565.27,567.39,560.02,562.69,2696200,562.69
20100325,559.02,572,558.66,562.88,3930900,562.88
20100324,545.51,559.85,539.7,557.33,6565200,557.33
20100323,557.04,558.31,542,549,5501300,549
20100322,556.11,566.85,554.28,557.5,4004800,557.5
20100319,566.23,568,557.28,560,4792400,560
20100318,564.72,568.44,562.96,566.4,1777200,566.4
20100317,568.3,571.45,564.25,565.56,3321600,565.56
20100316,561.83,568.42,560.76,565.2,3431500,565.2
20100315,566.68,569.45,556,563.18,4653900,563.18
20100312,588.14,588.28,579.16,579.54,2753400,579.54
20100311,574.26,586.21,574.2,581.14,4233300,581.14
20100310,563.76,578.5,562.21,576.45,5654900,576.45
20100309,559.85,564.66,556.5,560.19,3176600,560.19
20100308,564.78,565.18,561.01,562.48,2386400,562.48
20100305,561.35,567.67,559.9,564.21,3912200,564.21
20100304,546.5,556.13,546.2,554.59,3183800,554.59
20100303,542.36,548.12,539.25,545.32,3089400,545.32
20100302,535.48,545.66,535.01,541.06,4356800,541.06
20100301,529.2,533.29,527.74,532.69,2237900,532.69
20100226,527.42,531.75,523.48,526.8,2049300,526.8
20100225,527.12,528.49,520,526.43,3309200,526.43
20100224,533.98,538.44,530.51,531.47,2326600,531.47
20100223,543,543.63,532.29,535.07,2872600,535.07
20100222,547.35,547.5,541,542.8,2144600,542.8
20100219,540.53,544.03,539.7,540.76,2553100,540.76
20100218,537.54,545.01,536.14,543.22,2336900,543.22
20100217,542,543.4,537.61,538.21,2029700,538.21
20100216,536.87,544.13,534.3,541.3,3654400,541.3
20100212,532.97,537.15,530.5,533.12,2279700,533.12
20100211,533.32,540.49,529.5,536.4,2410000,536.4
20100210,534.07,537.79,527.69,534.45,2674500,534.45
20100209,539.54,541.53,535.07,536.44,2819600,536.44
20100208,532.5,542,531.53,533.47,2694300,533.47
20100205,528.4,533.5,522.46,531.29,3156000,531.29
20100204,537,538,525.56,526.78,3377700,526.78
20100203,528.67,542.1,528.23,540.82,2999100,540.82
20100202,534.96,534.96,527.61,531.12,4096200,531.12
20100201,534.6,535.81,530.3,533.02,2250800,533.02
20100129,538.49,540.99,525.61,529.94,4140500,529.94
20100128,544.49,547,530.6,534.29,3229100,534.29
20100127,541.27,547.65,535.31,542.1,3964400,542.1
20100126,537.97,549.6,536.29,542.42,4355500,542.42
20100125,546.59,549.88,535.51,540,4419900,540
20100122,564.5,570.6,534.86,550.01,6800400,550.01
20100121,583.44,586.82,572.25,582.98,6307700,582.98
20100120,585.98,585.98,575.29,580.41,3250700,580.41
20100119,581.2,590.42,576.29,587.62,4316700,587.62
20100115,593.34,593.56,578.04,580,5434500,580
20100114,583.9,594.2,582.81,589.85,4240100,589.85
20100113,576.49,588.38,573.9,587.09,6496600,587.09
20100112,597.65,598.16,588,590.48,4853300,590.48
20100111,604.46,604.46,594.04,601.11,7212900,601.11
20100108,592,603.25,589.11,602.02,4724300,602.02
20100107,609.4,610,592.65,594.1,6414300,594.1
20100106,625.86,625.86,606.36,608.26,3978700,608.26
20100105,627.18,627.84,621.54,623.99,3004700,623.99
20100104,626.95,629.51,624.24,626.75,1956200,626.75
20091231,624.75,625.4,619.98,619.98,1219800,619.98
20091230,618.5,622.73,618.01,622.73,1465600,622.73
20091229,624.74,624.84,618.29,619.4,1424800,619.4
20091228,621.66,625.99,618.48,622.87,1697900,622.87
20091224,612.93,619.52,612.27,618.48,858700,618.48
20091223,603.5,612.87,602.85,611.68,2072700,611.68
20091222,601.34,601.5,598.85,601.12,1880800,601.12
20091221,597.61,599.84,595.67,598.68,2571200,598.68
20091218,596.03,598.93,595,596.42,3531500,596.42
20091217,596.44,597.64,593.76,593.94,2638800,593.94
20091216,598.6,600.37,596.64,597.76,2809400,597.76
20091215,593.3,596.38,590.99,593.14,2280400,593.14
20091214,595.35,597.31,592.61,595.73,1913400,595.73
20091211,594.68,594.75,587.73,590.51,1720000,590.51
20091210,590.44,594.71,590.41,591.5,1668300,591.5
20091209,587.5,589.33,583.58,589.02,1781000,589.02
20091208,583.5,590.66,582,587.05,1524000,587.05
20091207,584.21,588.69,581,586.25,1636200,586.25
20091204,593.02,594.83,579.18,585.01,2513600,585.01
20091203,589.04,591.45,585,585.74,1428700,585.74
20091202,591,593.01,586.22,587.51,1663200,587.51
20091201,588.13,591.22,583,589.87,2320300,589.87
20091130,580.63,583.67,577.11,583,1725100,583
20091127,572,582.46,570.97,579.76,1384600,579.76
20091125,586.41,587.06,582.69,585.74,1461200,585.74
20091124,582.52,584.29,576.54,583.09,1605200,583.09
20091123,576.49,586.6,575.86,582.35,2547500,582.35
20091120,569.5,571.6,569.4,569.96,2006200,569.96
20091119,573.77,574,570,572.99,2168000,572.99
20091118,576.65,578.78,572.07,576.65,1549600,576.65
20091117,574.87,577.5,573.72,577.49,1916700,577.49
20091116,575,576.99,572.78,576.28,2199200,576.28
20091113,569.29,572.51,566.61,572.05,1666800,572.05
20091112,569.56,572.9,565.5,567.85,1886300,567.85
20091111,570.48,573.5,565.86,570.56,2319700,570.56
20091110,562.73,568.78,562,566.76,2230800,566.76
20091109,555.45,562.58,554.23,562.51,2649900,562.51
20091106,547.72,551.78,545.5,551.1,1826700,551.1
20091105,543.49,549.77,542.66,548.65,1847700,548.65
20091104,540.8,545.5,536.42,540.33,2332700,540.33
20091103,530.01,537.5,528.3,537.29,2380200,537.29
20091102,537.08,539.46,528.24,533.99,3202100,533.99
20091030,550,550.17,534.24,536.12,3468500,536.12
20091029,543.01,551.83,541,551.05,2522600,551.05
20091028,547.87,550,538.25,540.3,2567800,540.3
20091027,550.97,554.56,544.16,548.29,3216500,548.29
20091026,555.75,561.64,550.89,554.21,2970400,554.21
20091023,555.25,557.89,551.2,553.69,2392700,553.69
20091022,550,555,548,554.09,2336500,554.09
20091021,549.91,559.35,549,551.1,3670600,551.1
20091020,551.64,552.95,540.7,551.72,4043700,551.72
20091019,552.69,553.6,548.73,552.09,3217900,552.09
20091016,547.33,554.75,544.53,549.85,8841900,549.85
20091015,533.75,536.9,527.27,529.91,6100400,529.91
20091014,532.46,535.58,530,535.32,3258400,535.32
20091013,524.39,527.46,521.38,526.11,3037400,526.11
20091012,523.42,525.76,519.32,524.04,3322200,524.04
20091009,516.65,521.51,514.5,516.25,2738100,516.25
20091008,519.57,523.25,513.34,514.18,4303800,514.18
20091007,499,518.99,497.81,517.54,4874200,517.54
20091006,491.7,499.37,491.7,498.74,2732300,498.74
20091005,487.65,492.43,483.34,488.52,2144600,488.52
20091002,483.74,491.74,482.6,484.58,2600800,484.58
20091001,493,496.47,487,487.2,2813200,487.2
20090930,500,500.14,487.24,495.85,3141700,495.85
20090929,499.53,499.75,493.01,498.53,2099200,498.53
20090928,494.84,501.5,493.3,498.53,1839300,498.53
20090925,494.29,499.93,492,492.48,2049600,492.48
20090924,500.47,501.41,493,496.77,2527600,496.77
20090923,500.78,507,497.71,498.46,2704200,498.46
20090922,500.92,501.99,497.81,499.06,3041200,499.06
20090921,487.74,498.9,486.22,497,2116400,497
20090918,496.77,496.98,491.23,491.46,3283500,491.46
20090917,490.57,497.37,487.15,491.72,4483100,491.72
20090916,479.8,489.37,478.48,488.29,2585300,488.29
20090915,475.08,478.91,472.71,477.54,2398100,477.54
20090914,470.51,476.8,470.05,475.12,1975700,475.12
20090911,470.4,473.3,467.63,472.14,1902900,472.14
20090910,466.65,470.94,462,470.94,2534600,470.94
20090909,459.06,466.27,458.8,463.97,2195400,463.97
20090908,464.29,466.99,455.84,458.62,2656700,458.62
20090904,457.57,462.6,455.78,461.3,1499200,461.3
20090903,455.82,458.25,455,457.52,1646200,457.52
20090902,455.82,458.33,452.59,453.01,1804800,453.01
20090901,459.68,466.82,454.42,455.76,2594900,455.76
20090831,459.79,461.86,458,461.67,1957900,461.67
20090828,469.26,472.37,463.38,464.75,1771600,464.75
20090827,468.58,468.58,460.73,466.06,1998900,466.06
20090826,472.76,473,466.7,468,1987800,468
20090825,469.13,474.35,468.72,471.37,2341000,471.37
20090824,467.35,470.09,464.42,468.73,2453400,468.73
20090821,465.54,466.09,462.65,465.24,3560500,465.24
20090820,452,462.18,451.23,460.41,3998900,460.41
20090819,439.99,445,438.56,443.97,2255000,443.97
20090818,445.1,447.7,442.32,445.28,2351100,445.28
20090817,451.5,451.99,443.12,444.89,2620200,444.89
20090814,462.78,463.18,456.89,460,1675100,460
20090813,462.15,464.72,458.91,462.28,1995200,462.28
20090812,455.41,461.75,454.92,458.58,2341400,458.58
20090811,453.67,457.23,452.38,453.94,1712500,453.94
20090810,455.14,458.41,453.79,456.61,1742000,456.61
20090807,455.67,459.42,454.99,457.1,2543100,457.1
20090806,454.3,454.88,448.53,450.36,2110900,450.36
20090805,456,456.91,447.88,451.14,2342000,451.14
20090804,449.37,454,448.43,453.73,2389800,453.73
20090803,448.74,453.9,447.64,452.21,2590300,452.21
20090731,449.98,452.7,442.43,443.05,2860400,443.05
20090730,442.61,451.47,442.61,445.64,3198600,445.64
20090729,437.23,437.8,431.89,436.24,1987000,436.24
20090728,441,442.81,436.1,439.85,2532500,439.85
20090727,446.04,446.75,437.61,444.8,2504400,444.8
20090724,435.81,450.49,435,446.72,3626900,446.72
20090723,428.68,441.21,425.5,437.34,3478200,437.34
20090722,428,430.2,423.5,427.69,2586700,427.69
20090721,430.94,431.9,425.72,427.9,2968200,427.9
20090720,429.88,432.85,426.25,430.17,3153500,430.17
20090717,433,435.48,426.7,430.25,6854100,430.25
20090716,436.68,445.75,434.1,442.6,6554500,442.6
20090715,429.66,438.68,428.49,438.17,3777000,438.17
20090714,423.71,426.73,420.87,424.69,2895800,424.69
20090713,416.17,424.52,415.18,424.3,4045700,424.3
20090710,409.58,417.37,408.7,414.4,2926600,414.4
20090709,406.12,414.45,405.8,410.39,3275600,410.39
20090708,400,406,398.06,402.49,3441200,402.49
20090707,408.24,409.19,395.98,396.63,3259300,396.63
20090706,406.5,410.64,401.66,409.61,2262600,409.61
20090702,415.41,415.41,406.81,408.49,2517600,408.49
20090701,424.2,426.4,418.15,418.99,2310800,418.99
20090630,424,427.21,418.22,421.59,2593900,421.59
20090629,426,427.8,422.24,424.14,2169300,424.14
20090626,413.68,428.23,413.11,425.32,3256700,425.32
20090625,407,415.9,406.51,415.77,3044500,415.77
20090624,408.74,412.23,406.56,409.29,2457800,409.29
20090623,406.65,408.99,402.55,405.68,2899600,405.68
20090622,416.95,417.49,401.89,407.35,4124400,407.35
20090619,418.21,420.46,414.58,420.09,4259100,420.09
20090618,415.68,418.69,413,414.06,3085200,414.06
20090617,416.19,419.72,411.56,415.16,3490100,415.16
20090616,419.31,421.09,415.42,416,3049700,416
20090615,421.5,421.5,414,416.77,3736900,416.77
20090612,426.86,427.7,421.21,424.84,2918400,424.84
20090611,431.77,433.73,428.37,429,2865200,429
20090610,436.23,437.89,426.67,432.6,3358900,432.6
20090609,438.58,440.5,431.76,435.62,3254900,435.62
20090608,439.5,440.92,434.12,438.77,3098700,438.77
20090605,445.07,447.34,439.46,444.32,3680800,444.32
20090604,435.3,441.24,434.5,440.28,3638100,440.28
